ID,State,Site,Treatment,Ex.Cont.Number,Date,Year,SolarDay,Period,Taxa,Abundance
163,CT,Hammo,Control,2,8/25/2015,2015,247,4,Diptera,0
212,CT,Hammo,Exclosure,1,8/25/2015,2015,247,4,Diptera,2
213,CT,Hammo,Exclosure,2,8/25/2015,2015,247,4,Diptera,5
255,CT,Hammo,Control,3,8/25/2015,2015,247,4,Diptera,1
259,CT,Hammo,Exclosure,3,8/25/2015,2015,247,4,Diptera,2
102,NJ,Forsythe,Control,1,8/26/2015,2015,248,4,Diptera,1
103,NJ,Forsythe,Control,2,8/26/2015,2015,248,4,Diptera,0
113,NJ,Forsythe,Exclosure,1,8/26/2015,2015,248,4,Diptera,3
114,NJ,Forsythe,Exclosure,2,8/26/2015,2015,248,4,Diptera,2
266,NJ,Forsythe,Control,3,8/26/2015,2015,248,4,Diptera,3
267,NJ,Forsythe,Exclosure,3,8/26/2015,2015,248,4,Diptera,1
75,NH,Chapman,Control,1,8/27/2015,2015,249,4,Diptera,1
76,NH,Chapman,Control,2,8/27/2015,2015,249,4,Diptera,5
87,NH,Chapman,Exclosure,1,8/27/2015,2015,249,4,Diptera,4
88,NH,Chapman,Exclosure,2,8/27/2015,2015,249,4,Diptera,2
268,NH,Chapman,Control,3,8/27/2015,2015,249,4,Diptera,2
269,NH,Chapman,Exclosure,3,8/27/2015,2015,249,4,Diptera,9
148,ME,Rachel Carson,Control,1,8/31/2015,2015,253,4,Diptera,3
162,ME,Rachel Carson,Control,2,8/31/2015,2015,253,4,Diptera,1
176,ME,Rachel Carson,Exclosure,1,8/31/2015,2015,253,4,Diptera,3
177,ME,Rachel Carson,Exclosure,2,8/31/2015,2015,253,4,Diptera,2
270,ME,Rachel Carson,Exclosure,3,8/31/2015,2015,253,4,Diptera,15
273,ME,Rachel Carson,Control,3,8/31/2015,2015,253,4,Diptera,1
11,ME,Asparagus,Control,1,9/4/2015,2015,257,4,Diptera,1
12,ME,Asparagus,Control,2,9/4/2015,2015,257,4,Diptera,0
22,ME,Asparagus,Exclosure,1,9/4/2015,2015,257,4,Diptera,1
23,ME,Asparagus,Exclosure,2,9/4/2015,2015,257,4,Diptera,0
45,ME,Bunny,Control,1,9/4/2015,2015,257,4,Diptera,3
46,ME,Bunny,Control,2,9/4/2015,2015,257,4,Diptera,4
59,ME,Bunny,Exclosure,1,9/4/2015,2015,257,4,Diptera,2
60,ME,Bunny,Exclosure,2,9/4/2015,2015,257,4,Diptera,3
274,ME,Asparagus,Exclosure,3,9/4/2015,2015,257,4,Diptera,1
275,ME,Bunny,Control,3,9/4/2015,2015,257,4,Diptera,3
280,ME,Bunny,Exclosure,3,9/4/2015,2015,257,4,Diptera,3
281,ME,Asparagus,Control,3,9/4/2015,2015,257,4,Diptera,0
286,ME,Asparagus,Control,1,5/28/2014,2014,158,1,Hymenoptera,0
287,ME,Asparagus,Control,2,5/28/2014,2014,158,1,Hymenoptera,1
288,ME,Asparagus,Control,3,5/28/2014,2014,158,1,Hymenoptera,0
291,ME,Asparagus,Control,3,5/28/2014,2014,158,1,Hymenoptera,0
292,ME,Bunny,Control,3,5/28/2014,2014,158,1,Hymenoptera,0
293,ME,Asparagus,Control,1,5/28/2014,2014,158,1,Hymenoptera,0
294,ME,Asparagus,Control,2,5/28/2014,2014,158,1,Hymenoptera,0
295,ME,Bunny,Control,3,5/28/2014,2014,158,1,Hymenoptera,0
307,ME,Bunny,Control,1,5/28/2014,2014,158,1,Hymenoptera,0
308,ME,Bunny,Control,2,5/28/2014,2014,158,1,Hymenoptera,0
314,ME,Bunny,Control,1,5/28/2014,2014,158,1,Hymenoptera,0
315,ME,Bunny,Control,2,5/28/2014,2014,158,1,Hymenoptera,0
298,ME,Rachel Carson,Control,3,6/6/2014,2014,167,1,Hymenoptera,2
299,NH,Chapman,Control,3,6/6/2014,2014,167,1,Hymenoptera,0
301,NH,Chapman,Control,3,6/6/2014,2014,167,1,Hymenoptera,1
302,ME,Rachel Carson,Control,3,6/6/2014,2014,167,1,Hymenoptera,0
320,NH,Chapman,Control,1,6/6/2014,2014,167,1,Hymenoptera,0
321,NH,Chapman,Control,2,6/6/2014,2014,167,1,Hymenoptera,0
324,NH,Chapman,Control,1,6/6/2014,2014,167,1,Hymenoptera,0
325,NH,Chapman,Control,2,6/6/2014,2014,167,1,Hymenoptera,0
341,ME,Rachel Carson,Control,2,6/6/2014,2014,167,1,Hymenoptera,0
344,ME,Rachel Carson,Control,1,6/6/2014,2014,167,1,Hymenoptera,3
345,ME,Rachel Carson,Control,1,6/6/2014,2014,167,1,Hymenoptera,0
346,ME,Rachel Carson,Control,2,6/6/2014,2014,167,1,Hymenoptera,0
300,CT,Barn Island,Control,1,6/10/2014,2014,171,1,Hymenoptera,0
303,CT,Barn Island,Control,1,6/10/2014,2014,171,1,Hymenoptera,0
304,CT,Barn Island,Control,3,6/10/2014,2014,171,1,Hymenoptera,1
305,CT,Barn Island,Control,3,6/10/2014,2014,171,1,Hymenoptera,4
380,CT,Barn Island,Control,2,6/10/2014,2014,171,1,Hymenoptera,1
381,CT,Barn Island,Control,2,6/10/2014,2014,171,1,Hymenoptera,1
306,CT,Hammo,Control,3,6/11/2014,2014,172,1,Hymenoptera,0
309,RI,Sachuest,Control,3,6/11/2014,2014,172,1,Hymenoptera,3
312,RI,Sachuest,Control,3,6/11/2014,2014,172,1,Hymenoptera,0
313,CT,Hammo,Control,3,6/11/2014,2014,172,1,Hymenoptera,0
334,CT,Hammo,Control,1,6/11/2014,2014,172,1,Hymenoptera,0
335,CT,Hammo,Control,2,6/11/2014,2014,172,1,Hymenoptera,1
339,CT,Hammo,Control,1,6/11/2014,2014,172,1,Hymenoptera,2
340,CT,Hammo,Control,2,6/11/2014,2014,172,1,Hymenoptera,1
349,RI,Sachuest,Control,1,6/11/2014,2014,172,1,Hymenoptera,1
350,RI,Sachuest,Control,2,6/11/2014,2014,172,1,Hymenoptera,1
353,RI,Sachuest,Control,1,6/11/2014,2014,172,1,Hymenoptera,0
354,RI,Sachuest,Control,2,6/11/2014,2014,172,1,Hymenoptera,2
316,NJ,Forsythe,Control,3,6/12/2014,2014,173,1,Hymenoptera,0
317,NJ,Forsythe,Control,3,6/12/2014,2014,173,1,Hymenoptera,0
328,NJ,Forsythe,Control,1,6/12/2014,2014,173,1,Hymenoptera,1
333,NJ,Forsythe,Control,1,6/12/2014,2014,173,1,Hymenoptera,7
357,NJ,Forsythe,Control,2,6/12/2014,2014,173,1,Hymenoptera,0
358,NJ,Forsythe,Control,2,6/12/2014,2014,173,1,Hymenoptera,0
1,ME,Asparagus,Control,1,6/27/2014,2014,188,2,Hymenoptera,0
2,ME,Asparagus,Control,2,6/27/2014,2014,188,2,Hymenoptera,0
13,ME,Asparagus,Exclosure,2,6/27/2014,2014,188,2,Hymenoptera,1
35,ME,Bunny,Control,1,6/27/2014,2014,188,2,Hymenoptera,0
36,ME,Bunny,Control,2,6/27/2014,2014,188,2,Hymenoptera,2
47,ME,Bunny,Exclosure,1,6/27/2014,2014,188,2,Hymenoptera,0
48,ME,Bunny,Exclosure,2,6/27/2014,2014,188,2,Hymenoptera,0
58,ME,Bunny,Exclosure,3,6/27/2014,2014,188,2,Hymenoptera,0
61,ME,Asparagus,Exclosure,3,6/27/2014,2014,188,2,Hymenoptera,0
63,ME,Asparagus,Control,3,6/27/2014,2014,188,2,Hymenoptera,1
66,ME,Bunny,Control,3,6/27/2014,2014,188,2,Hymenoptera,0
282,ME,Asparagus,Exclosure,1,6/27/2014,2014,188,2,Hymenoptera,0
62,NH,Chapman,Control,2,6/28/2014,2014,189,2,Hymenoptera,0
69,NH,Chapman,Control,3,6/28/2014,2014,189,2,Hymenoptera,0
74,ME,Rachel Carson,Control,3,6/28/2014,2014,189,2,Hymenoptera,2
77,NH,Chapman,Exclosure,3,6/28/2014,2014,189,2,Hymenoptera,0
78,NH,Chapman,Exclosure,2,6/28/2014,2014,189,2,Hymenoptera,0
82,ME,Rachel Carson,Exclosure,3,6/28/2014,2014,189,2,Hymenoptera,1
150,ME,Rachel Carson,Control,2,6/28/2014,2014,189,2,Hymenoptera,1
159,ME,Rachel Carson,Control,1,6/28/2014,2014,189,2,Hymenoptera,0
164,ME,Rachel Carson,Exclosure,1,6/28/2014,2014,189,2,Hymenoptera,0
165,ME,Rachel Carson,Exclosure,2,6/28/2014,2014,189,2,Hymenoptera,2
284,NH,Chapman,Control,1,6/28/2014,2014,189,2,Hymenoptera,0
285,NH,Chapman,Exclosure,1,6/28/2014,2014,189,2,Hymenoptera,0
29,CT,Barn Island,Exclosure,1,6/30/2014,2014,191,2,Hymenoptera,1
86,CT,Barn Island,Exclosure,3,6/30/2014,2014,191,2,Hymenoptera,0
89,RI,Sachuest,Exclosure,3,6/30/2014,2014,191,2,Hymenoptera,0
90,RI,Sachuest,Control,3,6/30/2014,2014,191,2,Hymenoptera,0
94,CT,Barn Island,Control,3,6/30/2014,2014,191,2,Hymenoptera,0
180,RI,Sachuest,Control,1,6/30/2014,2014,191,2,Hymenoptera,1
181,RI,Sachuest,Control,2,6/30/2014,2014,191,2,Hymenoptera,0
194,RI,Sachuest,Exclosure,1,6/30/2014,2014,191,2,Hymenoptera,0
195,RI,Sachuest,Exclosure,2,6/30/2014,2014,191,2,Hymenoptera,1
262,CT,Barn Island,Control,2,6/30/2014,2014,191,2,Hymenoptera,3
264,CT,Barn Island,Control,1,6/30/2014,2014,191,2,Hymenoptera,2
382,CT,Barn Island,Control,2,6/30/2014,2014,191,2,Hymenoptera,0
91,NJ,Forsythe,Control,1,7/1/2014,2014,192,2,Hymenoptera,0
96,NJ,Forsythe,Exclosure,3,7/1/2014,2014,192,2,Hymenoptera,0
104,CT,Hammo,Exclosure,3,7/1/2014,2014,192,2,Hymenoptera,1
105,NJ,Forsythe,Exclosure,2,7/1/2014,2014,192,2,Hymenoptera,0
106,CT,Hammo,Control,3,7/1/2014,2014,192,2,Hymenoptera,2
108,NJ,Forsythe,Control,3,7/1/2014,2014,192,2,Hymenoptera,0
117,CT,Hammo,Control,1,7/1/2014,2014,192,2,Hymenoptera,0
118,CT,Hammo,Control,2,7/1/2014,2014,192,2,Hymenoptera,0
132,CT,Hammo,Exclosure,1,7/1/2014,2014,192,2,Hymenoptera,0
133,CT,Hammo,Exclosure,2,7/1/2014,2014,192,2,Hymenoptera,0
278,NJ,Forsythe,Control,2,7/1/2014,2014,192,2,Hymenoptera,0
279,NJ,Forsythe,Exclosure,1,7/1/2014,2014,192,2,Hymenoptera,0
3,ME,Asparagus,Control,1,7/30/2014,2014,221,3,Hymenoptera,0
4,ME,Asparagus,Control,2,7/30/2014,2014,221,3,Hymenoptera,0
14,ME,Asparagus,Exclosure,1,7/30/2014,2014,221,3,Hymenoptera,0
15,ME,Asparagus,Exclosure,2,7/30/2014,2014,221,3,Hymenoptera,0
37,ME,Bunny,Control,1,7/30/2014,2014,221,3,Hymenoptera,2
38,ME,Bunny,Control,2,7/30/2014,2014,221,3,Hymenoptera,0
49,ME,Bunny,Exclosure,1,7/30/2014,2014,221,3,Hymenoptera,1
50,ME,Bunny,Exclosure,2,7/30/2014,2014,221,3,Hymenoptera,1
110,ME,Bunny,Exclosure,3,7/30/2014,2014,221,3,Hymenoptera,1
115,ME,Asparagus,Exclosure,3,7/30/2014,2014,221,3,Hymenoptera,0
121,ME,Asparagus,Control,3,7/30/2014,2014,221,3,Hymenoptera,0
124,ME,Bunny,Control,3,7/30/2014,2014,221,3,Hymenoptera,0
64,NH,Chapman,Control,1,7/31/2014,2014,222,3,Hymenoptera,0
65,NH,Chapman,Control,2,7/31/2014,2014,222,3,Hymenoptera,0
79,NH,Chapman,Exclosure,1,7/31/2014,2014,222,3,Hymenoptera,0
80,NH,Chapman,Exclosure,2,7/31/2014,2014,222,3,Hymenoptera,1
125,NH,Chapman,Control,3,7/31/2014,2014,222,3,Hymenoptera,1
130,ME,Rachel Carson,Control,3,7/31/2014,2014,222,3,Hymenoptera,0
131,NH,Chapman,Exclosure,3,7/31/2014,2014,222,3,Hymenoptera,0
134,ME,Rachel Carson,Exclosure,3,7/31/2014,2014,222,3,Hymenoptera,37
152,ME,Rachel Carson,Control,2,7/31/2014,2014,222,3,Hymenoptera,1
157,ME,Rachel Carson,Control,1,7/31/2014,2014,222,3,Hymenoptera,8
166,ME,Rachel Carson,Exclosure,1,7/31/2014,2014,222,3,Hymenoptera,1
167,ME,Rachel Carson,Exclosure,2,7/31/2014,2014,222,3,Hymenoptera,0
24,CT,Barn Island,Control,1,8/4/2014,2014,226,3,Hymenoptera,1
30,CT,Barn Island,Exclosure,1,8/4/2014,2014,226,3,Hymenoptera,1
31,CT,Barn Island,Exclosure,2,8/4/2014,2014,226,3,Hymenoptera,2
135,CT,Barn Island,Control,3,8/4/2014,2014,226,3,Hymenoptera,3
140,CT,Barn Island,Exclosure,3,8/4/2014,2014,226,3,Hymenoptera,1
141,RI,Sachuest,Control,3,8/4/2014,2014,226,3,Hymenoptera,6
147,RI,Sachuest,Exclosure,3,8/4/2014,2014,226,3,Hymenoptera,3
182,RI,Sachuest,Control,2,8/4/2014,2014,226,3,Hymenoptera,4
184,RI,Sachuest,Control,1,8/4/2014,2014,226,3,Hymenoptera,1
197,RI,Sachuest,Exclosure,1,8/4/2014,2014,226,3,Hymenoptera,0
198,RI,Sachuest,Exclosure,2,8/4/2014,2014,226,3,Hymenoptera,0
92,NJ,Forsythe,Control,1,8/5/2014,2014,227,3,Hymenoptera,1
93,NJ,Forsythe,Control,2,8/5/2014,2014,227,3,Hymenoptera,2
107,NJ,Forsythe,Exclosure,2,8/5/2014,2014,227,3,Hymenoptera,0
119,CT,Hammo,Control,1,8/5/2014,2014,227,3,Hymenoptera,5
120,CT,Hammo,Control,2,8/5/2014,2014,227,3,Hymenoptera,1
122,CT,Hammo,Control,3,8/5/2014,2014,227,3,Hymenoptera,0
123,CT,Hammo,Exclosure,1,8/5/2014,2014,227,3,Hymenoptera,0
128,CT,Hammo,Exclosure,2,8/5/2014,2014,227,3,Hymenoptera,0
129,CT,Hammo,Exclosure,3,8/5/2014,2014,227,3,Hymenoptera,2
153,NJ,Forsythe,Control,3,8/5/2014,2014,227,3,Hymenoptera,1
155,NJ,Forsythe,Exclosure,3,8/5/2014,2014,227,3,Hymenoptera,1
271,NJ,Forsythe,Exclosure,1,8/5/2014,2014,227,3,Hymenoptera,4
5,ME,Asparagus,Control,1,8/19/2014,2014,241,4,Hymenoptera,0
6,ME,Asparagus,Control,2,8/19/2014,2014,241,4,Hymenoptera,0
16,ME,Asparagus,Exclosure,1,8/19/2014,2014,241,4,Hymenoptera,0
17,ME,Asparagus,Exclosure,2,8/19/2014,2014,241,4,Hymenoptera,0
39,ME,Bunny,Control,1,8/19/2014,2014,241,4,Hymenoptera,0
40,ME,Bunny,Control,2,8/19/2014,2014,241,4,Hymenoptera,0
51,ME,Bunny,Exclosure,1,8/19/2014,2014,241,4,Hymenoptera,0
52,ME,Bunny,Exclosure,2,8/19/2014,2014,241,4,Hymenoptera,1
170,ME,Asparagus,Control,3,8/19/2014,2014,241,4,Hymenoptera,1
175,ME,Asparagus,Exclosure,3,8/19/2014,2014,241,4,Hymenoptera,1
178,ME,Bunny,Control,3,8/19/2014,2014,241,4,Hymenoptera,0
183,ME,Bunny,Exclosure,3,8/19/2014,2014,241,4,Hymenoptera,1
67,NH,Chapman,Control,1,8/20/2014,2014,242,4,Hymenoptera,3
68,NH,Chapman,Control,2,8/20/2014,2014,242,4,Hymenoptera,10
81,NH,Chapman,Exclosure,2,8/20/2014,2014,242,4,Hymenoptera,4
154,ME,Rachel Carson,Control,2,8/20/2014,2014,242,4,Hymenoptera,20
156,ME,Rachel Carson,Control,1,8/20/2014,2014,242,4,Hymenoptera,2
168,ME,Rachel Carson,Exclosure,1,8/20/2014,2014,242,4,Hymenoptera,0
169,ME,Rachel Carson,Exclosure,2,8/20/2014,2014,242,4,Hymenoptera,7
187,NH,Chapman,Control,3,8/20/2014,2014,242,4,Hymenoptera,2
193,NH,Chapman,Exclosure,3,8/20/2014,2014,242,4,Hymenoptera,2
196,ME,Rachel Carson,Exclosure,3,8/20/2014,2014,242,4,Hymenoptera,3
199,ME,Rachel Carson,Control,3,8/20/2014,2014,242,4,Hymenoptera,0
283,NH,Chapman,Exclosure,1,8/20/2014,2014,242,4,Hymenoptera,3
95,NJ,Forsythe,Control,2,8/25/2014,2014,247,4,Hymenoptera,0
109,NJ,Forsythe,Exclosure,2,8/25/2014,2014,247,4,Hymenoptera,4
202,NJ,Forsythe,Control,3,8/25/2014,2014,247,4,Hymenoptera,0
205,NJ,Forsythe,Exclosure,3,8/25/2014,2014,247,4,Hymenoptera,1
272,NJ,Forsythe,Exclosure,1,8/25/2014,2014,247,4,Hymenoptera,0
25,CT,Barn Island,Control,2,8/26/2014,2014,248,4,Hymenoptera,4
32,CT,Barn Island,Exclosure,2,8/26/2014,2014,248,4,Hymenoptera,1
136,CT,Hammo,Control,1,8/26/2014,2014,248,4,Hymenoptera,0
137,CT,Hammo,Control,2,8/26/2014,2014,248,4,Hymenoptera,0
138,CT,Hammo,Exclosure,1,8/26/2014,2014,248,4,Hymenoptera,2
139,CT,Hammo,Exclosure,2,8/26/2014,2014,248,4,Hymenoptera,2
145,CT,Hammo,Control,3,8/26/2014,2014,248,4,Hymenoptera,0
146,CT,Hammo,Exclosure,3,8/26/2014,2014,248,4,Hymenoptera,3
209,CT,Barn Island,Control,3,8/26/2014,2014,248,4,Hymenoptera,4
211,CT,Barn Island,Exclosure,3,8/26/2014,2014,248,4,Hymenoptera,4
263,CT,Barn Island,Control,1,8/26/2014,2014,248,4,Hymenoptera,2
185,RI,Sachuest,Control,1,8/27/2014,2014,249,4,Hymenoptera,0
186,RI,Sachuest,Control,2,8/27/2014,2014,249,4,Hymenoptera,6
200,RI,Sachuest,Exclosure,1,8/27/2014,2014,249,4,Hymenoptera,0
201,RI,Sachuest,Exclosure,2,8/27/2014,2014,249,4,Hymenoptera,0
214,RI,Sachuest,Control,3,8/27/2014,2014,249,4,Hymenoptera,3
216,RI,Sachuest,Exclosure,3,8/27/2014,2014,249,4,Hymenoptera,0
310,ME,Bunny,Control,1,5/18/2015,2015,148,1,Hymenoptera,1
311,ME,Bunny,Control,2,5/18/2015,2015,148,1,Hymenoptera,0
318,ME,Bunny,Control,1,5/18/2015,2015,148,1,Hymenoptera,0
319,ME,Bunny,Control,2,5/18/2015,2015,148,1,Hymenoptera,0
359,ME,Bunny,Control,3,5/18/2015,2015,148,1,Hymenoptera,0
360,ME,Bunny,Control,3,5/18/2015,2015,148,1,Hymenoptera,0
322,NH,Chapman,Control,1,5/21/2015,2015,151,1,Hymenoptera,0
323,NH,Chapman,Control,2,5/21/2015,2015,151,1,Hymenoptera,0
326,NH,Chapman,Control,1,5/21/2015,2015,151,1,Hymenoptera,0
327,NH,Chapman,Control,2,5/21/2015,2015,151,1,Hymenoptera,0
361,NH,Chapman,Control,3,5/21/2015,2015,151,1,Hymenoptera,0
362,NH,Chapman,Control,3,5/21/2015,2015,151,1,Hymenoptera,1
342,ME,Rachel Carson,Control,1,5/22/2015,2015,152,1,Hymenoptera,1
343,ME,Rachel Carson,Control,2,5/22/2015,2015,152,1,Hymenoptera,1
347,ME,Rachel Carson,Control,1,5/22/2015,2015,152,1,Hymenoptera,5
348,ME,Rachel Carson,Control,2,5/22/2015,2015,152,1,Hymenoptera,0
363,ME,Rachel Carson,Control,3,5/22/2015,2015,152,1,Hymenoptera,0
364,ME,Rachel Carson,Control,3,5/22/2015,2015,152,1,Hymenoptera,0
289,ME,Asparagus,Control,1,5/27/2015,2015,157,1,Hymenoptera,1
290,ME,Asparagus,Control,2,5/27/2015,2015,157,1,Hymenoptera,0
296,NH,Asparagus,Control,1,5/27/2015,2015,157,1,Hymenoptera,0
297,ME,Asparagus,Control,2,5/27/2015,2015,157,1,Hymenoptera,0
365,ME,Asparagus,Control,3,5/27/2015,2015,157,1,Hymenoptera,0
366,ME,Asparagus,Control,3,5/27/2015,2015,157,1,Hymenoptera,0
336,CT,Hammo,Control,1,6/3/2015,2015,164,1,Hymenoptera,0
337,CT,Hammo,Control,2,6/3/2015,2015,164,1,Hymenoptera,0
338,CT,Hammo,Control,2,6/3/2015,2015,164,1,Hymenoptera,1
367,CT,Hammo,Control,3,6/3/2015,2015,164,1,Hymenoptera,0
368,CT,Hammo,Control,3,6/3/2015,2015,164,1,Hymenoptera,0
375,CT,Hammo,Control,1,6/3/2015,2015,164,1,Hymenoptera,0
369,CT,Barn Island,Control,3,6/4/2015,2015,165,1,Hymenoptera,1
370,CT,Barn Island,Control,3,6/4/2015,2015,165,1,Hymenoptera,1
376,CT,Barn Island,Control,1,6/4/2015,2015,165,1,Hymenoptera,0
377,CT,Barn Island,Control,2,6/4/2015,2015,165,1,Hymenoptera,0
378,CT,Barn Island,Control,1,6/4/2015,2015,165,1,Hymenoptera,0
379,CT,Barn Island,Control,2,6/4/2015,2015,165,1,Hymenoptera,1
351,RI,Sachuest,Control,1,6/5/2015,2015,166,1,Hymenoptera,0
352,RI,Sachuest,Control,2,6/5/2015,2015,166,1,Hymenoptera,0
355,RI,Sachuest,Control,1,6/5/2015,2015,166,1,Hymenoptera,0
356,RI,Sachuest,Control,2,6/5/2015,2015,166,1,Hymenoptera,1
371,RI,Sachuest,Control,3,6/5/2015,2015,166,1,Hymenoptera,0
372,RI,Sachuest,Control,3,6/5/2015,2015,166,1,Hymenoptera,0
329,NJ,Forsythe,Control,1,6/10/2015,2015,171,1,Hymenoptera,1
330,NJ,Forsythe,Control,2,6/10/2015,2015,171,1,Hymenoptera,0
331,NJ,Forsythe,Control,1,6/10/2015,2015,171,1,Hymenoptera,2
332,NJ,Forsythe,Control,2,6/10/2015,2015,171,1,Hymenoptera,1
373,NJ,Forsythe,Control,3,6/10/2015,2015,171,1,Hymenoptera,0
374,NJ,Forsythe,Control,3,6/10/2015,2015,171,1,Hymenoptera,0
53,NH,Chapman,Exclosure,3,6/24/2015,2015,185,2,Hymenoptera,2
70,NH,Chapman,Control,1,6/24/2015,2015,185,2,Hymenoptera,0
71,NH,Chapman,Control,2,6/24/2015,2015,185,2,Hymenoptera,0
83,NH,Chapman,Exclosure,2,6/24/2015,2015,185,2,Hymenoptera,1
151,ME,Rachel Carson,Control,1,6/24/2015,2015,185,2,Hymenoptera,0
158,ME,Rachel Carson,Control,2,6/24/2015,2015,185,2,Hymenoptera,0
171,ME,Rachel Carson,Exclosure,1,6/24/2015,2015,185,2,Hymenoptera,67
172,ME,Rachel Carson,Exclosure,2,6/24/2015,2015,185,2,Hymenoptera,0
215,NH,Chapman,Exclosure,1,6/24/2015,2015,185,2,Hymenoptera,0
217,NH,Chapman,Control,3,6/24/2015,2015,185,2,Hymenoptera,0
223,ME,Rachel Carson,Control,3,6/24/2015,2015,185,2,Hymenoptera,0
224,ME,Rachel Carson,Exclosure,3,6/24/2015,2015,185,2,Hymenoptera,1
7,ME,Asparagus,Control,1,6/25/2015,2015,186,2,Hymenoptera,0
8,ME,Asparagus,Control,2,6/25/2015,2015,186,2,Hymenoptera,1
18,ME,Asparagus,Exclosure,1,6/25/2015,2015,186,2,Hymenoptera,0
19,ME,Asparagus,Exclosure,2,6/25/2015,2015,186,2,Hymenoptera,0
41,ME,Bunny,Control,1,6/25/2015,2015,186,2,Hymenoptera,0
42,ME,Bunny,Control,2,6/25/2015,2015,186,2,Hymenoptera,0
54,ME,Bunny,Exclosure,1,6/25/2015,2015,186,2,Hymenoptera,2
55,ME,Bunny,Exclosure,2,6/25/2015,2015,186,2,Hymenoptera,0
218,ME,Asparagus,Control,3,6/25/2015,2015,186,2,Hymenoptera,0
219,ME,Asparagus,Exclosure,3,6/25/2015,2015,186,2,Hymenoptera,0
220,ME,Bunny,Control,3,6/25/2015,2015,186,2,Hymenoptera,0
221,ME,Bunny,Exclosure,3,6/25/2015,2015,186,2,Hymenoptera,0
179,RI,Sachuest,Control,1,6/29/2015,2015,190,2,Hymenoptera,0
188,RI,Sachuest,Control,2,6/29/2015,2015,190,2,Hymenoptera,0
203,RI,Sachuest,Exclosure,1,6/29/2015,2015,190,2,Hymenoptera,0
204,RI,Sachuest,Exclosure,2,6/29/2015,2015,190,2,Hymenoptera,1
222,RI,Sachuest,Exclosure,3,6/29/2015,2015,190,2,Hymenoptera,0
225,RI,Sachuest,Control,3,6/29/2015,2015,190,2,Hymenoptera,2
226,CT,Barn Island,Exclosure,3,6/29/2015,2015,190,2,Hymenoptera,18
227,CT,Barn Island,Control,3,6/29/2015,2015,190,2,Hymenoptera,1
248,CT,Barn Island,Exclosure,2,6/29/2015,2015,190,2,Hymenoptera,0
254,CT,Barn Island,Exclosure,1,6/29/2015,2015,190,2,Hymenoptera,0
256,CT,Barn Island,Control,1,6/29/2015,2015,190,2,Hymenoptera,4
257,CT,Barn Island,Control,2,6/29/2015,2015,190,2,Hymenoptera,7
98,NJ,Forsythe,Control,1,6/30/2015,2015,191,2,Hymenoptera,0
99,NJ,Forsythe,Control,2,6/30/2015,2015,191,2,Hymenoptera,0
111,NJ,Forsythe,Exclosure,1,6/30/2015,2015,191,2,Hymenoptera,0
112,NJ,Forsythe,Exclosure,2,6/30/2015,2015,191,2,Hymenoptera,0
116,CT,Hammo,Control,1,6/30/2015,2015,191,2,Hymenoptera,0
142,CT,Hammo,Control,2,6/30/2015,2015,191,2,Hymenoptera,3
228,CT,Hammo,Control,3,6/30/2015,2015,191,2,Hymenoptera,0
229,CT,Hammo,Exclosure,3,6/30/2015,2015,191,2,Hymenoptera,2
230,NJ,Forsythe,Exclosure,3,6/30/2015,2015,191,2,Hymenoptera,2
231,NJ,Forsythe,Control,3,6/30/2015,2015,191,2,Hymenoptera,2
241,CT,Hammo,Exclosure,1,6/30/2015,2015,191,2,Hymenoptera,2
245,CT,Hammo,Exclosure,2,6/30/2015,2015,191,2,Hymenoptera,1
72,NH,Chapman,Control,1,7/21/2015,2015,212,3,Hymenoptera,1
73,NH,Chapman,Control,2,7/21/2015,2015,212,3,Hymenoptera,0
84,NH,Chapman,Exclosure,1,7/21/2015,2015,212,3,Hymenoptera,3
85,NH,Chapman,Exclosure,2,7/21/2015,2015,212,3,Hymenoptera,1
149,ME,Rachel Carson,Control,1,7/21/2015,2015,212,3,Hymenoptera,1
160,ME,Rachel Carson,Control,2,7/21/2015,2015,212,3,Hymenoptera,0
173,ME,Rachel Carson,Exclosure,1,7/21/2015,2015,212,3,Hymenoptera,1
174,ME,Rachel Carson,Exclosure,2,7/21/2015,2015,212,3,Hymenoptera,1
232,NH,Chapman,Control,3,7/21/2015,2015,212,3,Hymenoptera,0
233,NH,Chapman,Exclosure,3,7/21/2015,2015,212,3,Hymenoptera,2
234,ME,Rachel Carson,Exclosure,3,7/21/2015,2015,212,3,Hymenoptera,1
235,ME,Rachel Carson,Control,3,7/21/2015,2015,212,3,Hymenoptera,1
9,ME,Asparagus,Control,1,7/22/2015,2015,213,3,Hymenoptera,0
10,ME,Asparagus,Control,2,7/22/2015,2015,213,3,Hymenoptera,0
20,ME,Asparagus,Exclosure,1,7/22/2015,2015,213,3,Hymenoptera,1
21,ME,Asparagus,Exclosure,2,7/22/2015,2015,213,3,Hymenoptera,0
43,ME,Bunny,Control,1,7/22/2015,2015,213,3,Hymenoptera,0
44,ME,Bunny,Control,2,7/22/2015,2015,213,3,Hymenoptera,1
56,ME,Bunny,Exclosure,1,7/22/2015,2015,213,3,Hymenoptera,0
57,ME,Bunny,Exclosure,2,7/22/2015,2015,213,3,Hymenoptera,0
236,ME,Asparagus,Control,3,7/22/2015,2015,213,3,Hymenoptera,0
237,ME,Asparagus,Exclosure,3,7/22/2015,2015,213,3,Hymenoptera,3
